mean_lst
52.73522800162637
44.78742992630947
28.14479266016309
42.57195313516842
46.79453705532643
49.98608937720092
49.09094686748325
41.97296290323769
40.24619447207426
45.996115635868215
45.26886558011924
38.89092173613639
39.48996616114918
50.87226470103949
45.962953960922974
38.334897146274585
46.01592406644388
51.46742839438608
39.79099705679132
41.63658024944821
42.643085955549424
48.497319875628754
35.53347185064968
46.51363311602565
41.74509007274366
42.57024510342506
48.21303337474466
33.50066042098732
36.01074124902389
41.46984015038556
44.23736281311195
43.39959061719394
53.1653656922442
38.8203073978953
39.224773644043495
44.55787602077482
39.99425146120818
43.652055677944105
43.1395717965021
42.48351407479984
44.01992497746526
38.85441714433598
38.541378933223896
41.60319637590885
45.937328389201326
45.61500614708212
42.83450604476853
33.32616161466933
38.25594001678928
29.63884656231827
50.00231549664455
44.192184263169445
42.70679622154584
40.41267666835851
46.43479784305407
39.61900301269708
39.506138771467526
47.57958607789261
40.522592207756766
41.14974433082414
46.46478160824166
36.28224987005304
48.94628408045758
40.70964810618381
43.14783147559028
45.03814582148225
49.06107646213282
37.92720348938085
32.75789142215008
47.95674599028278
42.757073835639126
48.85580900374749
47.60210847990296
51.63089613673046
49.409996306733404
46.81457546865962
46.660881216329
39.153042668394114
37.5572953545359
39.4190064802905
46.60308524638922
36.85131733668277
45.5183125085896
41.79818256430825
52.04880546191142
40.54737344110466
44.1575286243172
41.51828668514217
42.66446855697749
44.51888004412801
43.07252756924627
47.69239414736764
44.77919142952439
48.496846969619206
36.02380536342336
40.880530905864624
47.43971059515698
47.10543193154983
39.16059347171657
43.12968071026974
40.082372489456574
38.97338394151489
41.194091803301966
47.67021580040068
43.11648463561164
44.22086358269096
47.1307567020604
43.2887817850084
36.81763997451609
30.12963586923487
45.52949853198731
37.869763636745546
40.69987302519705
51.07725972379947
47.92610296374403
48.03373644529924
37.64174805941487
43.34516922797344
43.02880694559418
40.953216565736064
31.198778545468187
48.07986492402462
44.8776371477849
36.10585286939529
41.51517898499395
44.51331701062532
44.76589120204414
45.00864917242136
37.34624445118391
45.88060473084986
43.5838572941254
35.7241104927001
46.13390949925056
44.04264423574568
45.65591991007942
41.89356305354767
45.6001019674069
44.36361998306909
47.465748759259576
43.33059108916681
40.81766066107534
41.03105383144131
40.66955131644536
43.8942412863584
37.236997270367134
40.04871159258225
46.089523950733415
45.95560066294084
46.356068807290704
