mean_ndvi,mean_ndbi,mean_ndwi,mean_emissivity,mean_albedo
0.1566617910384599,-0.0290374979699926,-0.1685407859139928,0.9870512036947632,0.1920068972771656
0.1968404714822769,-0.0198607391824168,-0.2027221880670794,0.9872699934711204,0.1638312302812058
0.2447645634379192,-0.098029790867175,-0.2455626799284272,0.9876756404661414,0.1845108616637221
0.0722941924676283,-0.0023164684889004,-0.0969624327974159,0.9865206452221662,0.181967584459164
0.1184151205357654,0.0203403252488195,-0.1396016581173797,0.9867698995645968,0.1950386558397819
0.1215633792857785,-0.0376102134236256,-0.1366835025298355,0.9867896131677903,0.1623072068390065
0.2125457269053922,-0.0757147529551581,-0.2215357532619999,0.9874087259889246,0.1932419889681009
0.2855197416739732,-0.1290241887683586,-0.2675690664062459,0.988010620580816,0.1618985134862148
0.2362709821782616,-0.093302796086604,-0.2365596147362003,0.9876086732418388,0.1817718362071189
0.2292823981291594,-0.1116475849678861,-0.2251005723406867,0.987521385960837,0.1627975363355723
0.197414267643419,-0.0684211221051255,-0.204126855467213,0.9872924126811422,0.1791079166301692
0.1245600425647358,-0.0384066452457464,-0.1340533073067799,0.9868039414178004,0.159948931276154
0.1705977961264489,-0.014916775043652,-0.1799408959232618,0.9871046024309466,0.1837178387556393
0.2418969132648444,-0.0962317651972341,-0.2346588272632293,0.9876275181714628,0.1759045181233895
0.1951968857274202,-0.030429900961255,-0.2052859257393346,0.9872929174113212,0.1916710478467388
0.1773241013832158,-0.023270725551916,-0.189522783376369,0.9871587221720252,0.1831702873343858
0.1092929719871679,-0.0035885859689215,-0.1250274312568026,0.9867177038655516,0.1419626534853955
0.136418912664304,-0.0325377457868208,-0.1463806707475953,0.9868739015340648,0.1650836051292492
0.0992560296312316,-0.0618394501063619,-0.0997638266276683,0.98665796078893,0.0909646636255626
0.1291219164212903,0.0053919746184595,-0.1557203665292674,0.986838307885892,0.2155425812632987
0.2891676844926248,-0.1327546759740793,-0.282294253618067,0.9880456572949208,0.1886013155681271
0.1256307028510676,0.0237892775702998,-0.157352610926279,0.9868189540452827,0.20499558931388
0.078523557833148,0.0108135604184566,-0.0987020708589565,0.9865528985332968,0.1715041235811723
0.2877205466150864,-0.1090093753168773,-0.2820926699958274,0.988027648063244,0.183107673623121
0.1230257934648229,0.0104396335990722,-0.1432298834773527,0.9867909902507288,0.2125554724043908
0.14176213647491,-0.036328711896651,-0.1590738822098539,0.986914952239463,0.1858955418112604
0.1286238856360367,-0.033251997681294,-0.1474094836556217,0.986832548611374,0.1868701749175613
0.1438917843996029,-0.0594488338617299,-0.1516314020842812,0.9869239863078924,0.1551399359606726
0.2224133675752041,-0.0832157056443724,-0.2262496165972899,0.9874691666998172,0.175682515963406
0.2751942200747302,-0.1132608780722956,-0.2683253050989261,0.9879197201047604,0.1748680891218038
0.1528248940781612,-0.0455488406737112,-0.1562516365727363,0.9869881091138832,0.1742685621578337
0.2005273742388402,-0.0467332226913122,-0.1942793265873122,0.9872996921735786,0.1569106400796609
0.1469444432044309,-0.0459222414295567,-0.1549136727988545,0.9869461790779404,0.1611229324369436
0.0927548012867193,-0.0049895536794057,-0.1131024606295859,0.9866265562928416,0.1805382162075562
0.1788460173316392,-0.0597489291803413,-0.1915402622209485,0.9871500989366836,0.188962723027224
0.2711269646669494,-0.0970161444472498,-0.2629623603378192,0.9878741442028334,0.1684010111503726
0.1816567008254182,-0.0550868098704634,-0.1843840193071223,0.9872132599680316,0.1616025828252345
0.1323668317060526,0.0096203814479477,-0.1594456723450895,0.9868513526818355,0.207181614499678
0.1636356937978705,-0.0451079265794895,-0.1821494618745181,0.9870425824437036,0.2033983994544607
0.1702147557448555,-0.0587548757791619,-0.1772154204928881,0.9870863650459674,0.193585776022143
0.2416050436666829,-0.069464298472418,-0.2405243572069326,0.9876294807725948,0.1820879903323988
0.127641356570413,-0.0491193222528505,-0.1350522096518062,0.9868229340095218,0.2132525493652274
0.1420575944785639,-0.0333203615988956,-0.1570463383039891,0.9869187494329474,0.184559186541739
0.2076918311429246,-0.1000217000646559,-0.207175653674372,0.9873821854707768,0.1629362186391407
0.0892306720307106,-0.000354956258416804,-0.1135603544826338,0.986605307884686,0.1827442371141479
0.1330929829923031,0.0098572172662231,-0.1627789122092057,0.986854755902617,0.2138648356851983
0.1719796645662242,-0.0732742149364937,-0.177700687326536,0.9871108705730692,0.1646420082486648
0.1507238751951342,-0.0270709203056633,-0.1687728235067282,0.9869811837795336,0.1918757440047294
0.1970802726733666,-0.0863906041235691,-0.1944166792161577,0.9873103784337453,0.1639792160410765
0.0930460902401206,0.0284935991963085,-0.1117763149409928,0.9866277260988354,0.198014397285889
0.1587075562679435,-0.0635266765991356,-0.1663278256974859,0.9870149045206768,0.1628390769778327
0.280322390217213,-0.1260904896149135,-0.2669101723927887,0.9879660613179972,0.1688447854446551
